Date,Open,High,Low,Close,Adj Close,Volume
11/27/00,136.46875,136.6875,135.3125,136.03125,91.263649,5992000
11/28/00,135.125,136.59375,133.640625,133.6875,89.691223,5336100
11/29/00,134.375,135.90625,133.265625,133.4375,89.523521,6914100
11/30/00,132.5,133.5,129.75,132.28125,88.747803,11201600
12/1/00,133.1875,134.0625,131,132.21875,88.705864,7587200
12/4/00,131.875,133.875,131.5,133.34375,89.460617,6996600
12/5/00,134.875,138.25,134.40625,137.71875,92.395821,8883400
12/6/00,137.78125,138.34375,135.03125,135.515625,90.917702,12888000
12/7/00,134.875,135.875,133.65625,133.65625,89.67028,6529100
12/8/00,137.0625,139.46875,133.875,133.96875,89.879944,10276300
12/11/00,137.375,139.5625,136.71875,138.625,93.003815,6405600
12/12/00,138.1875,138.8125,137.375,138.03125,92.605469,5022900
12/13/00,139.25,139.40625,136.03125,136.140625,91.337067,6070500
12/14/00,135.875,136.5,134.03125,134.40625,90.173447,7678400
12/15/00,133.125,133.125,130.5625,130.96875,88.136742,9065300
12/18/00,132.0625,133.46875,131.765625,132.71875,89.314415,7235400
12/19/00,132.46875,134.96875,130.015625,130.015625,87.495338,9616600
12/20/00,128.625,128.9375,126.09375,126.25,84.961205,9994300
12/21/00,126,128.859375,125.53125,127.125,85.550041,14331500
12/22/00,129,131.109375,128.84375,130.9375,88.115677,10182900
12/26/00,130.84375,132.34375,130.28125,132.34375,89.06205,4665300
12/27/00,131.75,133.734375,131.25,133.3125,89.713989,4854100
12/28/00,132.8125,133.875,132.59375,133.71875,89.987373,8358700
12/29/00,134.0625,134.28125,131.1875,131.1875,88.283974,8774600
1/2/01,132,132.15625,127.5625,128.8125,86.685638,8737500
1/3/01,128.3125,136,127.65625,135,90.849602,19431600
1/4/01,134.9375,135.46875,133,133.546875,89.871696,9219000
1/5/01,133.46875,133.625,129.1875,129.1875,86.938011,12911400
1/8/01,129.875,130.1875,127.6875,130.1875,87.610985,6625300
1/9/01,131.046875,131.5,129.421875,129.84375,87.379654,5702400
1/10/01,129,132.125,128.8125,132.125,88.914886,8746100
1/11/01,131.09375,133.484375,131.09375,132.25,88.99897,7245100
1/12/01,132.6875,133.71875,131.28125,132,88.830719,7244000
1/16/01,132,133.1875,131.515625,132.84375,89.398529,8542200
1/17/01,134.84375,135.046875,132.640625,133.453125,89.808609,7851400
1/18/01,133.4375,135.703125,132.9375,134.78125,90.7024,8107000
1/19/01,136.1875,136.1875,133.875,134.015625,90.187187,7782500
1/22/01,134.25,135.78125,133.5625,134.90625,90.786507,7050900
1/23/01,134.46875,136.65625,134.15625,135.96875,91.501511,8463100
1/24/01,136.25,137.3125,135.84375,136.375,91.774948,6199900
1/25/01,136.25,137.25,135.65625,136.03125,91.543587,10818300
1/26/01,135.15625,136.125,134.453125,135.875,91.438454,7136800
1/29/01,135.5,136.899994,135.369995,136.600006,91.926361,6705900
1/30/01,136.300003,137.919998,135.789993,137.800003,92.73391,7069100
1/31/01,137.399994,138.699997,136.600006,137.020004,92.208946,9706900
2/1/01,137.100006,137.949997,136.25,137.929993,92.821381,8239100
2/2/01,137.399994,137.990005,134.75,134.800003,90.715012,8276600
2/5/01,134.800003,135.940002,134.75,135.789993,91.381248,4352900
2/6/01,135.300003,136.699997,135.220001,135.389999,91.112038,7106700
2/7/01,134.720001,135.399994,133.679993,134.690002,90.641014,5748700
2/8/01,134.800003,135.399994,133.100006,133.119995,89.58448,5943300
2/9/01,133.350006,133.350006,131.259995,131.839996,88.723045,9913000
2/12/01,131.699997,133.5,131.699997,133.350006,89.739281,5804400
2/13/01,133.699997,134.169998,132,132.259995,89.005684,6587600
2/14/01,132.649994,132.649994,130.660004,132.059998,88.87114,8400100
2/15/01,132.839996,133.520004,131.990005,133.339996,89.732513,5929800
2/16/01,131,131.289993,129.300003,130.399994,87.753944,6434900
2/20/01,131.039993,131.139999,128.100006,128.389999,86.401321,5760000
2/21/01,127.900002,128.839996,125.5,125.620003,84.537209,10910800
2/22/01,126.349998,126.540001,123.019997,125.809998,84.665092,21281600
2/23/01,125.080002,125.540001,121.800003,124.959999,84.093102,20173000
2/26/01,125.800003,127.620003,124.5,127.620003,85.883148,11503700
2/27/01,126.800003,127.839996,125.510002,126.440002,85.089073,11415000
2/28/01,126.75,126.839996,123.269997,123.949997,83.413399,14825800
3/1/01,124.050003,124.599998,121.75,124.599998,83.850792,14672000
3/2/01,122.5,125.650002,122.300003,123.610001,83.184593,12564300
3/5/01,124.150002,124.779999,123.809998,124.739998,83.945038,5293200
3/6/01,126.349998,127.75,125.489998,126.080002,84.846809,6917000
3/7/01,126.900002,127.040001,125.760002,126.980003,85.452446,6371700
3/8/01,126.599998,127.239998,126.139999,127.120003,85.546692,6055000
3/9/01,126.099998,126.099998,123.110001,123.360001,83.016342,10020300
3/12/01,122.339996,122.5,117.75,118.080002,79.463097,13972900
3/13/01,119.400002,120.440002,117.529999,120.019997,80.768661,12888000
3/14/01,117.050003,119.290001,115.75,117.650002,79.173744,19883400
3/15/01,118.449997,118.860001,117.360001,117.68,79.193932,10370300
3/16/01,117.129997,117.400002,114.809998,115.010002,77.605545,58514600
3/19/01,115.760002,117.690002,114.82,117.349998,79.184464,10067800
3/20/01,117.900002,118.459999,114.110001,114.199997,77.05896,15083900
3/21/01,114.18,115.260002,111.900002,112.260002,75.749908,19004600
3/22/01,112.019997,112.599998,108.040001,111.120003,74.980644,28624800
3/23/01,113.25,114.660004,111.5,114.480003,77.247917,12861700
3/26/01,115.699997,116.269997,114.769997,115.940002,78.233047,9943800
3/27/01,115.620003,118.650002,115.279999,118.309998,79.832283,12880700
3/28/01,116.900002,116.949997,114.900002,115.040001,77.625801,10953300
3/29/01,114.699997,116.5,112.139999,115.480003,77.922691,12060300
3/30/01,115.550003,116.690002,114.5,116.690002,78.739166,9183600
4/2/01,116.300003,117.379997,113.800003,114.199997,77.05896,10561000
4/3/01,113.980003,114.150002,110.059998,110.389999,74.488091,12836000
4/4/01,110.57,112.099998,109.300003,110.849998,74.798477,14884300
4/5/01,113.300003,115.489998,112.5,115.050003,77.6325,21522800
4/6/01,113.989998,114.400002,112.059998,113.300003,76.451668,14937800
4/9/01,114,114.989998,112.779999,114.559998,77.301857,9034300
4/10/01,115.449997,117.75,115.169998,116.650002,78.712128,17873600
4/11/01,118.779999,118.989998,116.139999,116.730003,78.766151,12722300
4/12/01,116.300003,118.940002,115.959999,118.849998,80.196625,9233200
4/16/01,118.290001,118.889999,116.910004,117.599998,79.353165,7350000
4/17/01,117.309998,119.660004,117.019997,119.260002,80.473267,10924700
4/18/01,121.059998,126,120.690002,124,83.671745,32481600
4/19/01,124.25,125.839996,123.580002,125.650002,84.785095,13809900
4/20/01,124.900002,125.400002,123.660004,124.5,84.009109,7626700
4/23/01,123.650002,123.889999,121.910004,122.239998,82.4841,8451800
4/24/01,122.519997,123.650002,121.099998,121.580002,82.03875,10044700
4/25/01,121.419998,123.669998,120.949997,123.169998,83.111641,8249000
4/26/01,123.730003,125.220001,123.5,123.720001,83.48278,10590400
4/27/01,124.919998,125.839996,124.199997,125.779999,84.872787,7938700
4/30/01,126.449997,127.269997,124.669998,126.660004,85.466621,10766900
5/1/01,125.07,127.150002,124.599998,127.050003,85.729797,10578000
5/2/01,127.410004,127.690002,126,126.82,85.574593,9572900
5/3/01,126.129997,126.150002,124.220001,125.209999,84.488197,9926200
5/4/01,123.650002,127.349998,123.440002,127.339996,85.925468,12145300
5/7/01,126.860001,127.379997,126.230003,126.239998,85.183228,7185200
5/8/01,126.860001,127.099998,125.559998,126.18,85.142738,6952600
5/9/01,125.25,126.550003,125.059998,125.650002,84.785095,9507400
5/10/01,127.260002,127.5,125.769997,126.019997,85.034775,6872400
5/11/01,126,126.489998,124.400002,125.150002,84.447723,7734400
5/14/01,124.900002,125.440002,124.459999,125.400002,84.616432,7914000
5/15/01,125.550003,126.5,124.849998,125.980003,85.007774,9782200
5/16/01,124.839996,129.199997,124.620003,128.949997,87.011826,14909000
5/17/01,129,130.080002,128.559998,129.149994,87.146774,11824600
5/18/01,129.089996,129.740005,128.100006,129.740005,87.544914,6683100
5/21/01,129.839996,131.839996,129.149994,131.649994,88.83371,11531500
5/22/01,131.830002,132.089996,131.070007,131.479996,88.719009,8342700
5/23/01,131.050003,131.050003,129.25,129.25,87.214256,12330800
5/24/01,129.470001,130,128.550003,129.630005,87.470695,7902800
5/25/01,129.649994,129.699997,127.900002,128.100006,86.438286,7425000
5/29/01,128.220001,128.350006,126.900002,127.080002,85.750038,9003900
5/30/01,126.589996,127.089996,125,125.300003,84.54895,10041800
5/31/01,125.43,126.760002,125.260002,125.949997,84.987541,9874200
6/1/01,126.199997,127.099998,125.120003,126.730003,85.51387,8848300
6/4/01,126.800003,127.43,126.080002,127.339996,85.925468,5623500
6/5/01,127.489998,129.229996,127.269997,128.800003,86.910622,9115400
6/6/01,128.830002,128.830002,127.360001,127.730003,86.188614,12064900
6/7/01,127.050003,128.350006,127,128.190002,86.499016,7355300
6/8/01,127.699997,127.870003,126.139999,127,85.695999,8170600
6/11/01,126.709999,126.989998,125.410004,126.099998,85.08876,7012200
6/12/01,124.860001,126.739998,124.040001,125.879997,84.940285,9364400
6/13/01,126.169998,126.580002,124.650002,124.800003,84.211563,7629400
6/14/01,124.18,124.300003,121.75,122,82.322182,12603000
6/15/01,120.910004,122.400002,120.400002,121.849998,82.454849,16821100
6/18/01,121.650002,122.440002,120.910004,121.260002,82.05558,11368300
6/19/01,122.379997,122.889999,120.889999,121.790001,82.414215,7732300
6/20/01,121.190002,122.860001,121.099998,122.43,82.847267,8787200
6/21/01,122.220001,124.309998,122.150002,123.82,83.78791,12259100
6/22/01,123.489998,123.589996,122.160004,122.849998,83.131485,12212000
6/25/01,123.279999,123.440002,121.5,121.720001,82.366837,8406800
6/26/01,120.900002,122.389999,120.57,121.550003,82.251808,8005800
6/27/01,121.599998,122.239998,120.910004,121.480003,82.20446,10105100
6/28/01,122,123.940002,121.93,122.150002,82.657814,10269300
6/29/01,122.800003,124.010002,122.260002,122.599998,82.962326,9824200
7/2/01,122.800003,124.32,122.620003,124.129997,83.99765,8522200
7/3/01,123.980003,124.099998,123.050003,124.099998,83.977364,3303100
7/5/01,123.07,123.650002,121.660004,121.68,82.339775,5517900
7/6/01,121.309998,121.489998,119.050003,119.050003,80.560036,11665900
7/9/01,119.489998,120.540001,119.199997,119.699997,80.999916,8339300
7/10/01,120.290001,120.639999,118.209999,118.260002,80.02549,8630700
7/11/01,118.099998,118.889999,117.089996,118.379997,80.106682,15328600
7/12/01,119.5,121.470001,119.309998,121.190002,82.008179,12002800
7/13/01,120.839996,122.32,120.620003,122.239998,82.718712,10433800
7/16/01,121.769997,122.279999,120.290001,120.709999,81.683388,6915300
7/17/01,120.199997,121.949997,119.830002,121.839996,82.448051,7469800
7/18/01,120.559998,121.639999,120.059998,121.010002,81.886375,7709300
7/19/01,122.18,122.980003,120.760002,122.07,82.603668,10082900
7/20/01,121.150002,121.940002,120.919998,121.339996,82.109695,6705800
7/23/01,121.800003,121.879997,118.949997,118.949997,80.492416,8065200
7/24/01,119,119.199997,116.75,117.800003,79.714203,12269000
7/25/01,117.919998,119.480003,117.459999,119.099998,80.593903,12088500
7/26/01,119.059998,120.849998,118.559998,120.349998,81.439796,12898200
7/27/01,120.830002,121.349998,119.910004,120.809998,81.751022,8478800
7/30/01,121.190002,121.349998,120.300003,120.849998,81.778099,8547700
7/31/01,121,122.68,120.800003,121.349998,82.116463,11918100
8/1/01,121.970001,122.699997,121.550003,122.110001,82.630745,11940800
8/2/01,123.230003,123.25,121.889999,122.610001,82.969093,11070100
8/3/01,122.360001,122.360001,120.900002,121.940002,82.515694,10816300
8/6/01,121.349998,121.510002,120.099998,120.300003,81.405952,8550100
8/7/01,120.269997,121.199997,119.910004,120.769997,81.724014,8865100
8/8/01,120.120003,121.160004,118.43,118.529999,80.208206,15183800
8/9/01,118.699997,118.970001,117.860001,118.879997,80.445023,14118500
8/10/01,118.800003,119.839996,117.339996,119.290001,80.722466,11173300
8/13/01,119.599998,119.849998,118.809998,119.32,80.742752,7431600
8/14/01,120.139999,120.349998,118.800003,119.269997,80.708939,13178100
8/15/01,119.230003,119.610001,118.080002,118.239998,80.011963,8520600
8/16/01,117.800003,118.75,117,118.650002,80.289444,10734700
8/17/01,117.650002,117.870003,116.010002,116.75,79.003677,11604600
8/20/01,116.800003,117.900002,116.550003,117.830002,79.73452,10417400
8/21/01,117.800003,118.540001,115.800003,115.82,78.374352,14480800
8/22/01,116.75,117.43,115.779999,117.019997,79.186371,11752300
8/23/01,116.959999,117.519997,116.489998,116.599998,78.902153,8744100
8/24/01,117.209999,119.129997,116.739998,119.019997,80.539764,11687700
8/27/01,118.970001,119.199997,118.260002,118.309998,80.059326,7425100
8/28/01,118.279999,118.489998,116.580002,116.580002,78.888603,12046600
8/29/01,117.129997,117.18,115.169998,115.540001,78.184898,16180000
8/30/01,114.849998,115.739998,112.040001,113.32,76.68264,17692600
8/31/01,113.400002,114.769997,113.129997,114.150002,77.244278,15985400
9/4/01,113.849998,116.169998,113.370003,113.419998,76.750282,24473400
9/5/01,113.699997,114.190002,111.949997,113.699997,76.939758,21477100
9/6/01,112.650002,113.300003,110.769997,110.769997,74.957069,21653000
9/7/01,110.019997,111.25,108.629997,108.720001,73.56987,33133900
9/10/01,107.699997,110.349998,107.699997,110.050003,74.469841,23408700
9/17/01,101,106.400002,100,104.300003,70.578873,32388700
9/18/01,104.330002,105.300003,103.360001,104.050003,70.409721,22029200
9/19/01,104.099998,104.5,98.559998,101.949997,68.988678,42771800
9/20/01,100.400002,101.809998,98.559998,98.709999,66.796173,36210900
9/21/01,94.279999,98.989998,93.800003,97.279999,66.075516,49782100
9/24/01,99.720001,101.160004,99.059998,100.699997,68.39846,25549600
9/25/01,100.75,102,99.900002,101.75,69.111656,25466200
9/26/01,102.349998,102.400002,100.43,101.389999,68.867157,18587500
9/27/01,101.25,102.290001,100,102.269997,69.46489,20536800
9/28/01,102.980003,109.620003,102.5,104.440002,70.938828,21687200
10/1/01,103.900002,104.32,102.830002,104.269997,70.823334,20457400
10/2/01,104,105.580002,103.650002,105.580002,71.713112,19833100
10/3/01,104.599998,107.879997,104.349998,107.349998,72.915375,32045800
10/4/01,108.290001,108.970001,106.75,107.440002,72.976517,32674100
10/5/01,107.25,107.620003,105.519997,107.230003,72.833862,29796100
10/8/01,106.269997,107.300003,105.870003,106.529999,72.358398,12970300
10/9/01,106.610001,106.75,105.599998,105.959999,71.971222,15976300
10/10/01,105.800003,108.550003,105.519997,108.32,73.574203,19987400
10/11/01,108.949997,110.300003,108.949997,110,74.715324,23006300
10/12/01,109.150002,109.889999,107.300003,109.5,74.37571,31360500
10/15/01,108.629997,109.449997,108.059998,109.300003,74.239838,16873000
10/16/01,109.800003,110.610001,108.949997,109.989998,74.708542,15877100
10/17/01,111.07,111.150002,107.650002,107.650002,73.119148,28542300
10/18/01,107.82,108.160004,106.75,107.419998,72.962914,16510000
10/19/01,107,107.910004,106.010002,107.349998,72.915375,21912500
10/22/01,107.300003,109.57,107.209999,109.470001,74.355316,17540600
10/23/01,109.959999,110.279999,108.379997,108.910004,73.974968,22062500
10/24/01,108.980003,109.449997,108.220001,108.620003,73.777992,16065200
10/25/01,107.449997,110.599998,106.739998,110.57,75.102486,27467900
10/26/01,109.949997,111.790001,109.669998,110.32,74.932686,18623300
10/29/01,110.160004,110.550003,107.449997,107.449997,72.983292,18727500
10/30/01,107.349998,107.699997,105.559998,106.160004,72.107063,26178600
10/31/01,106.900002,107.860001,105.800003,105.800003,71.862549,28124200
11/1/01,106.599998,109.010002,105.699997,108.510002,73.703262,29806800
11/2/01,108.440002,109.379997,107.870003,109.25,74.205887,17575900
11/5/01,110.120003,111.089996,109.949997,110.68,75.177193,15929500
11/6/01,110.349998,112.480003,109.849998,112.400002,76.345474,23245800
11/7/01,111.769997,113.120003,111.639999,112.25,76.243599,19716000
11/8/01,112.870003,114.080002,111.900002,112.599998,76.4813,22563500
11/9/01,112.25,112.959999,111.440002,112.720001,76.562805,15895800
11/12/01,111,112.650002,110,112.029999,76.094154,26068800
11/13/01,113.440002,114.550003,113.18,114.550003,77.805824,15296200
11/14/01,115.169998,115.400002,113.709999,114.660004,77.880539,17571300
11/15/01,114.370003,115.18,113.93,114.870003,78.023163,19470200
11/16/01,115.080002,115.099998,113.400002,114.360001,77.676743,18134900
11/19/01,114.919998,115.849998,114.449997,115.769997,78.634476,13625400
11/20/01,115.370003,115.800003,114.639999,114.800003,77.975632,16209700
11/21/01,114.5,114.669998,113.510002,114.040001,77.459427,11470200
11/23/01,114.040001,115.75,114,115.68,78.573357,6717100
11/26/01,115.75,116.339996,115.07,115.93,78.743156,13726000
11/27/01,115.620003,116.900002,114.089996,115.43,78.403549,19261400
11/28/01,114.739998,115.169998,113.25,113.339996,76.98394,20195500
11/29/01,113.660004,114.919998,113,114.870003,78.023163,16354700
11/30/01,114.400002,114.910004,114.019997,114.050003,77.466187,13680300
12/3/01,113.650002,114.080002,113.010002,113.370003,77.004333,15220400
12/4/01,113.919998,115.300003,113.349998,115.290001,78.308487,17239900
12/5/01,115.610001,118,115.559998,117.400002,79.741615,25204000
12/6/01,117.339996,117.940002,116.93,117.339996,79.70089,17972900
12/7/01,116.900002,117.089996,115.699997,116.559998,79.171043,18857800
12/10/01,115.849998,116.389999,114.349998,114.379997,77.690338,13862700
12/11/01,114.900002,115.720001,113.900002,114.150002,77.534119,20833300
12/12/01,114.550003,114.779999,113.110001,114.279999,77.622459,16171500
12/13/01,113.449997,113.699997,112.040001,112.059998,76.114517,19026700
12/14/01,112.330002,113.489998,112,113.129997,76.841293,16721900
12/17/01,112.989998,114.360001,112.900002,114.300003,77.636017,13925900
12/18/01,114.629997,115.150002,114.339996,114.980003,78.097916,13663700
12/19/01,114.089996,115.919998,114,115.790001,78.648079,20143400
12/20/01,115.5,115.800003,114.550003,114.650002,77.873741,14867900
12/21/01,115.029999,115.07,114.199997,114.949997,78.346077,14037700
12/24/01,114.830002,115.040001,114.610001,114.730003,78.196129,5728800
12/26/01,114.650002,116.209999,114.650002,115.360001,78.625511,10304800
12/27/01,115.300003,116.080002,115.25,116.059998,79.102577,9407300
12/28/01,116.290001,116.75,115.919998,116,79.061714,10593800
12/31/01,116.150002,116.389999,114.230003,114.300003,77.903046,14619500
1/2/02,115.110001,115.75,113.809998,115.529999,78.741364,18651900
1/3/02,115.650002,116.949997,115.540001,116.839996,79.634254,15743000
1/4/02,117.169998,117.980003,116.550003,117.620003,80.165863,20140700
1/7/02,117.699997,117.989998,116.559998,116.790001,79.600151,13106500
1/8/02,116.790001,117.059998,115.970001,116.519997,79.416145,12683700
1/9/02,116.68,117.779999,115.339996,115.57,78.768631,16610300
1/10/02,115.690002,116.349998,115.300003,116.080002,79.116234,12823400
1/11/02,116.209999,116.279999,114.699997,114.940002,78.339249,13708400
1/14/02,114.650002,114.839996,113.959999,114.220001,77.848526,12301100
1/15/02,114.550003,115.389999,113.900002,115.150002,78.482376,20219900
1/16/02,114.300003,114.400002,112.690002,112.82,76.894341,17067000
1/17/02,113.760002,114.239998,113.400002,113.669998,77.473679,17283400
1/18/02,113,113.849998,112.669998,113.150002,77.119263,17028000
1/22/02,113.75,113.93,112.019997,112.370003,76.587624,11689300
1/23/02,112.629997,113.550003,112.019997,113.230003,77.173752,12438900
1/24/02,113.639999,114.25,113.32,113.580002,77.412338,12142800
1/25/02,113.120003,114.18,113.040001,113.550003,77.391884,12810700
1/28/02,113.900002,114.190002,112.919998,113.860001,77.603172,10589200
1/29/02,113.849998,114.129997,110.050003,110.279999,75.163162,27720800
1/30/02,110.389999,113.389999,108.400002,111.870003,76.246849,34711800
1/31/02,112.150002,113.300003,111.620003,113.18,77.139702,19909200
2/1/02,113.089996,113.300003,112.169998,112.650002,76.77845,15838500
2/4/02,112.230003,112.230003,109.440002,109.849998,74.870079,24243400
2/5/02,109.400002,110.489998,108.529999,109.169998,74.406624,33614000
2/6/02,109.650002,109.739998,108.059998,108.699997,74.086266,29486000
2/7/02,108.720001,109.860001,108,108.019997,73.622833,23445400
2/8/02,108.629997,110.75,108.300003,110.089996,75.033669,19277800
2/11/02,110.050003,111.639999,109.82,111.440002,75.953773,18792400
2/12/02,110.959999,111.709999,110.029999,111.089996,75.715218,13942500
2/13/02,111.480003,112.540001,111.349998,112.269997,76.519455,16781100
2/14/02,112.510002,112.970001,111.589996,112.059998,76.376335,20453800
2/15/02,112.150002,112.239998,110.709999,110.889999,75.578896,18366800
2/19/02,110.150002,110.290001,108.610001,108.760002,74.127159,15988100
2/20/02,109.050003,110.589996,107.82,110.589996,75.374443,29242800
2/21/02,109.93,110.629997,108.260002,108.300003,73.813644,26288600
2/22/02,108.349998,109.940002,107.870003,109.639999,74.726921,26572900
2/25/02,109.739998,111.809998,109.699997,111.449997,75.960587,17458700
2/26/02,111.599998,112.040001,110.57,111.220001,75.80381,22346500
2/27/02,111.959999,112.860001,110.650002,111.650002,76.096893,28597900
2/28/02,111.830002,112.75,111.029999,111.150002,75.756157,23755400
3/1/02,111.720001,113.849998,111.510002,113.739998,77.521355,26273600
3/4/02,113.900002,115.989998,113.650002,115.75,78.891312,27184600
3/5/02,115.330002,116.400002,114.970001,115.379997,78.639137,22718900
3/6/02,115.099998,117.150002,115.07,116.75,79.572914,20143200
3/7/02,117.360001,117.5,115.57,116.5,79.402496,19330800
3/8/02,117.379997,117.900002,116.480003,116.989998,79.73645,19930100
3/11/02,116.889999,117.900002,116.43,117.239998,79.906876,15621800
3/12/02,116.099998,117.25,115.940002,117.169998,79.859123,17153600
3/13/02,116.629997,116.75,115.639999,116.040001,79.088974,17175300
3/14/02,116.040001,116.43,115.629997,115.879997,78.979904,11168100
3/15/02,115.970001,116.949997,115.900002,116.650002,79.732475,21220100
3/18/02,117.099998,117.559998,116.099998,116.669998,79.746147,17548900
3/19/02,117.300003,117.739998,116.82,117.449997,80.279274,17912000
3/20/02,116.5,116.580002,115.190002,115.239998,78.768715,17114500
3/21/02,115.300003,115.900002,114.120003,115.290001,78.802895,25846800
3/22/02,115.5,115.940002,114.699997,115.040001,78.63205,15235400
3/25/02,115.089996,115.360001,113.300003,113.610001,77.654602,17499600
3/26/02,113.519997,115.019997,113.470001,114.269997,78.105705,19947600
3/27/02,114.029999,115.010002,113.760002,114.57,78.310768,19020300
3/28/02,114.970001,115.769997,114.5,114.519997,78.276566,17532900
4/1/02,114.230003,115.099998,113.5,114.57,78.310768,17711000
4/2/02,113.980003,114.949997,113.769997,113.940002,77.880173,15669500
4/3/02,114.010002,114.209999,112.160004,113.139999,77.333321,25658500
4/4/02,112.599998,113.400002,112.230003,112.669998,77.01207,23549000
4/5/02,113.190002,113.629997,112.18,112.690002,77.025772,19404900
4/8/02,111.32,113.029999,111.230003,112.93,77.189796,16470100
4/9/02,113.18,113.18,111.93,112.139999,76.649818,15122700
4/10/02,112.099998,113.540001,112.089996,113.410004,77.517868,17199300
4/11/02,112.889999,113.050003,110.5,110.589996,75.590355,25453700
4/12/02,111.019997,111.650002,110.040001,111.419998,76.157677,14950600
4/15/02,111.620003,111.860001,110.199997,110.57,75.576683,17394900
4/16/02,111.699997,113.32,111.669998,113.199997,77.374344,15040900
4/17/02,113.389999,113.669998,112.599998,112.959999,77.210289,12920100
4/18/02,112.900002,113.459999,111.150002,112.470001,76.875328,25204800
4/19/02,113.199997,113.239998,112.559998,112.879997,77.155594,10499200
4/22/02,112.379997,112.43,110.839996,111,75.870613,13922900
4/23/02,111.089996,111.480003,110.169998,110.519997,75.542503,16967000
4/24/02,110.559998,111.809998,109.400002,109.410004,74.783813,18902700
4/25/02,109.209999,109.739998,108.720001,109.470001,74.824821,25451500
4/26/02,109.790001,110.010002,107.290001,107.389999,73.403091,19769800
4/29/02,107.93,108.260002,106.629997,106.860001,73.040817,17724400
4/30/02,107.019997,108.639999,106.639999,107.860001,73.724342,19473500
5/1/02,107.970001,109.25,106.800003,109.18,74.626595,24575600
5/2/02,109.099998,109.910004,107.779999,108.760002,74.339539,15666800
5/3/02,108.599998,108.760002,107.199997,107.580002,73.532974,18185500
5/6/02,107.639999,107.989998,105.309998,105.470001,72.090721,23630400
5/7/02,106.099998,106.32,104.900002,105.099998,71.837837,21910000
5/8/02,107.050003,109.360001,106.790001,109.010002,74.510406,27917400
5/9/02,108.650002,109.099998,107.580002,107.75,73.649139,18085600
5/10/02,107.970001,108.050003,105.599998,105.720001,72.26162,18958900
5/13/02,106.220001,107.949997,105.790001,107.870003,73.731201,14677700
5/14/02,109.620003,110.370003,109,110.220001,75.337463,34201200
5/15/02,109.5,110.910004,109.290001,109.790001,75.043518,29535300
5/16/02,109.699997,110.480003,109.330002,110.360001,75.433174,28092000
5/17/02,110.660004,111.25,110.099998,110.900002,75.802246,27823700
5/20/02,110.639999,110.690002,109.489998,109.699997,74.98201,13833800
5/21/02,110.110001,110.480003,108.32,108.699997,74.298508,16877200
5/22/02,108.220001,109.120003,108,108.940002,74.462547,15844200
5/23/02,109.260002,110.360001,108.480003,110.099998,75.255402,13879800
5/24/02,109.980003,110.199997,108.610001,108.690002,74.291695,11877000
5/28/02,109.050003,109.129997,107.449997,108.099998,73.888382,24236900
5/29/02,107.620003,108.019997,107.129997,107.300003,73.341568,14773300
5/30/02,106.550003,107.510002,105.900002,107,73.13652,18217900
5/31/02,107.400002,108.559998,106.849998,107.220001,73.28688,19826300
6/3/02,107.089996,107.599998,104.129997,104.370003,71.33886,26056300
6/4/02,104.150002,105.199997,103.550003,104.629997,71.516579,25856200
6/5/02,104.949997,105.669998,104.349998,105.610001,72.186432,19695900
6/6/02,105.540001,105.599998,103.150002,103.459999,70.716873,22998500
6/7/02,101.779999,103.919998,101.720001,103.339996,70.634827,24011600
6/10/02,103.239998,104.459999,103.019997,103.739998,70.908249,18759900
6/11/02,104.129997,104.540001,101.730003,101.959999,69.691582,19990700
6/12/02,101.709999,102.809998,100.779999,102.580002,70.115356,31266000
6/13/02,102.129997,103,101.339996,101.550003,69.411339,21043900
6/14/02,100.309998,101.559998,98.5,101.400002,69.30883,39267500
6/17/02,101.919998,104.339996,101.849998,104.120003,71.167992,17647200
6/18/02,103.739998,105.029999,103.629997,104.970001,71.74894,21628500
6/19/02,103.5,104.43,102.239998,102.519997,70.074333,21540700
6/20/02,102.260002,103.050003,100.959999,101.209999,69.178925,25691000
6/21/02,100.470001,100.93,98.68,99.279999,68.097275,31190700
6/24/02,98.610001,100.690002,97.25,99.800003,68.453949,37169700
6/25/02,100.300003,100.889999,97.540001,97.559998,66.917519,33355000
6/26/02,95.199997,98.150002,95.190002,97.720001,67.027237,37913600
6/27/02,98.5,99.489998,96.57,99.43,68.200157,31616400
6/28/02,99.239998,100.5,98.879997,98.959999,67.877769,28184200
7/1/02,99.18,99.800003,96.889999,97.029999,66.55397,20270200
7/2/02,96.860001,97.199997,94.769997,94.970001,65.141014,34213900
7/3/02,94.620003,95.839996,93.720001,95.510002,65.511375,30565800
7/5/02,96.779999,99.529999,96.660004,99.309998,68.117844,19013500
7/8/02,98.980003,99.699997,97.559998,98.07,67.267288,19118600
7/9/02,97.730003,98.339996,95.010002,95.599998,65.57309,28620400
7/10/02,96,96.07,92.040001,92.120003,63.186134,50522500
7/11/02,91.760002,93.349998,90.32,92.870003,63.700581,59476500
7/12/02,93.330002,93.889999,91.519997,91.849998,63.000931,39018600
7/15/02,91.639999,92.400002,87.889999,92.339996,63.337048,77317200
7/16/02,91.120003,92.379997,89.870003,90.559998,62.116093,53282400
7/17/02,92.459999,93.300003,89.75,90.739998,62.239578,48880600
7/18/02,90.699997,91.099998,87.75,87.800003,60.223,32656700
